Investor_ID,Age,Age_Group,Gender,State,City_Tier,Monthly_SIP,Occupation,Income_Range
8174,70,60+,Male,Tamil Nadu,Tier 1,5791.02,Professional,5L-10L
8175,61,60+,Female,Karnataka,Tier 2,2653.24,Salaried,5L-10L
8176,60,60+,Female,Tamil Nadu,Tier 1,2289.37,Salaried,5L-10L
8177,32,30-44,Female,West Bengal,Tier 2,3938.51,Salaried,5L-10L
8178,30,30-44,Male,Tamil Nadu,Tier 2,1282.55,Professional,Below 5L
8179,50,45-59,Male,Delhi,Tier 1,982.24,Salaried,Below 5L
8180,22,18-29,Male,West Bengal,Tier 2,7528.43,Retired,5L-10L
8181,23,18-29,Male,Maharashtra,Tier 3,1509.99,Student,Below 5L
8182,62,60+,Male,West Bengal,Tier 1,1927.95,Business,Below 5L
8183,42,30-44,Male,Tamil Nadu,Tier 1,2899.48,Professional,5L-10L
8184,42,30-44,Female,West Bengal,Tier 1,6845.54,Salaried,5L-10L
8185,27,18-29,Male,West Bengal,Tier 1,4679.54,Salaried,5L-10L
8186,29,18-29,Female,West Bengal,Tier 1,3558.61,Retired,5L-10L
8187,20,18-29,Male,Maharashtra,Tier 2,21239.11,Professional,10L-20L
8188,46,45-59,Female,Uttar Pradesh,Tier 1,3683.12,Business,5L-10L
8189,46,45-59,Female,Tamil Nadu,Tier 2,4922.62,Professional,5L-10L
8190,60,60+,Male,Karnataka,Tier 3,931.54,Student,Below 5L
8191,41,30-44,Female,Delhi,Tier 2,2085.96,Professional,5L-10L
8192,41,30-44,Female,Tamil Nadu,Tier 1,2232.61,Business,5L-10L
8193,42,30-44,Female,Delhi,Tier 2,1764.62,Student,Below 5L
8194,64,60+,Female,Uttar Pradesh,Tier 1,2257.09,Student,5L-10L
8195,66,60+,Male,Uttar Pradesh,Tier 1,3804.79,Business,5L-10L
8196,54,45-59,Male,Maharashtra,Tier 2,10199.53,Retired,10L-20L
8197,22,18-29,Female,Tamil Nadu,Tier 2,5675.06,Salaried,5L-10L
8198,72,60+,Female,Karnataka,Tier 3,8498.95,Retired,5L-10L
8199,28,18-29,Female,Gujarat,Tier 1,3845.49,Student,5L-10L
8200,57,45-59,Male,Maharashtra,Tier 3,4695.95,Business,5L-10L
8201,60,60+,Female,West Bengal,Tier 2,858.89,Retired,Below 5L
8202,72,60+,Male,Delhi,Tier 1,1262.43,Retired,Below 5L
8203,39,30-44,Male,Maharashtra,Tier 3,9394.24,Salaried,5L-10L
8204,69,60+,Male,Karnataka,Tier 1,25158.41,Retired,Above 20L
8205,32,30-44,Female,Uttar Pradesh,Tier 2,8135.77,Professional,5L-10L
8206,26,18-29,Male,Delhi,Tier 1,1595.5,Business,Below 5L
8207,67,60+,Male,Delhi,Tier 3,624.12,Retired,Below 5L
8208,23,18-29,Female,West Bengal,Tier 2,701.47,Salaried,Below 5L
8209,43,30-44,Male,Delhi,Tier 1,2062.29,Student,5L-10L
8210,23,18-29,Male,Gujarat,Tier 1,11141.16,Professional,10L-20L
8211,49,45-59,Male,West Bengal,Tier 3,1699.2,Professional,Below 5L
8212,60,60+,Male,Uttar Pradesh,Tier 1,5645.83,Salaried,5L-10L
8213,37,30-44,Male,Uttar Pradesh,Tier 1,1244.35,Student,Below 5L
8214,52,45-59,Female,Gujarat,Tier 1,6630.06,Retired,5L-10L
8215,60,60+,Female,Delhi,Tier 2,1295.42,Professional,Below 5L
8216,20,18-29,Male,West Bengal,Tier 1,2926.22,Business,5L-10L
8217,35,30-44,Male,Gujarat,Tier 1,1653.75,Professional,Below 5L
8218,52,45-59,Male,Delhi,Tier 1,2119.37,Professional,5L-10L
8219,69,60+,Male,Karnataka,Tier 2,6687.38,Professional,5L-10L
8220,27,18-29,Male,Delhi,Tier 1,4623.68,Professional,5L-10L
8221,53,45-59,Male,West Bengal,Tier 2,1031.26,Student,Below 5L
8222,47,45-59,Female,Gujarat,Tier 1,9492.91,Salaried,5L-10L
8223,43,30-44,Male,Karnataka,Tier 1,5125.72,Professional,5L-10L
8224,47,45-59,Female,Karnataka,Tier 3,2158.81,Retired,5L-10L
8225,48,45-59,Male,Gujarat,Tier 1,3046.14,Salaried,5L-10L
8226,72,60+,Male,West Bengal,Tier 1,11185.83,Professional,10L-20L
8227,21,18-29,Female,Delhi,Tier 1,2469.74,Professional,5L-10L
8228,74,60+,Male,Gujarat,Tier 1,2138.73,Business,5L-10L
8229,41,30-44,Female,Maharashtra,Tier 1,1682.19,Student,Below 5L
8230,18,18-29,Male,Gujarat,Tier 2,8254.97,Salaried,5L-10L
8231,43,30-44,Female,Karnataka,Tier 1,1973.78,Professional,Below 5L
8232,66,60+,Male,Delhi,Tier 1,3714.09,Salaried,5L-10L
8233,46,45-59,Female,Tamil Nadu,Tier 1,550.25,Student,Below 5L
8234,55,45-59,Male,Delhi,Tier 1,16483.04,Salaried,10L-20L
8235,53,45-59,Male,Karnataka,Tier 1,9454.8,Business,5L-10L
8236,71,60+,Female,Uttar Pradesh,Tier 1,5788.59,Salaried,5L-10L
8237,26,18-29,Female,Delhi,Tier 2,2333.33,Salaried,5L-10L
8238,59,45-59,Female,Karnataka,Tier 1,1538.75,Business,Below 5L
8239,49,45-59,Male,Tamil Nadu,Tier 1,3381.58,Student,5L-10L
8240,54,45-59,Female,West Bengal,Tier 2,1765.76,Retired,Below 5L
8241,57,45-59,Male,Uttar Pradesh,Tier 3,14323.05,Student,10L-20L
8242,35,30-44,Male,Uttar Pradesh,Tier 3,7112.43,Professional,5L-10L
8243,41,30-44,Male,Gujarat,Tier 3,6348.63,Professional,5L-10L
8244,57,45-59,Male,Uttar Pradesh,Tier 1,6177.37,Business,5L-10L
8245,35,30-44,Female,Maharashtra,Tier 2,7744.53,Salaried,5L-10L
8246,56,45-59,Female,West Bengal,Tier 3,723.28,Business,Below 5L
8247,25,18-29,Male,Delhi,Tier 2,1994.14,Salaried,Below 5L
8248,56,45-59,Male,Tamil Nadu,Tier 1,4785.59,Professional,5L-10L
8249,71,60+,Male,Delhi,Tier 2,1732.07,Professional,Below 5L
8250,68,60+,Male,Maharashtra,Tier 1,5080.12,Salaried,5L-10L
8251,28,18-29,Male,Maharashtra,Tier 1,16420.03,Retired,10L-20L
8252,60,60+,Female,Maharashtra,Tier 2,2518.8,Retired,5L-10L
8253,52,45-59,Female,Tamil Nadu,Tier 1,7581.23,Professional,5L-10L
8254,41,30-44,Male,Uttar Pradesh,Tier 1,3341.26,Student,5L-10L
8255,69,60+,Female,Maharashtra,Tier 2,6807.76,Business,5L-10L
8256,30,30-44,Female,Maharashtra,Tier 3,827.31,Business,Below 5L
8257,48,45-59,Male,Uttar Pradesh,Tier 1,2767.89,Student,5L-10L
8258,73,60+,Male,Maharashtra,Tier 1,6966.59,Business,5L-10L
8259,47,45-59,Male,Maharashtra,Tier 2,9853.51,Salaried,5L-10L
8260,46,45-59,Male,Uttar Pradesh,Tier 1,3195.63,Salaried,5L-10L
8261,59,45-59,Male,Tamil Nadu,Tier 1,4505.36,Retired,5L-10L
8262,23,18-29,Female,Delhi,Tier 1,17403.68,Salaried,10L-20L
8263,20,18-29,Female,Tamil Nadu,Tier 2,3534.48,Student,5L-10L
8264,45,45-59,Female,Uttar Pradesh,Tier 1,1844.45,Business,Below 5L
8265,27,18-29,Female,Tamil Nadu,Tier 2,604.31,Salaried,Below 5L
8266,51,45-59,Female,Maharashtra,Tier 2,13247.3,Business,10L-20L
8267,18,18-29,Male,Gujarat,Tier 1,779.4,Salaried,Below 5L
8268,29,18-29,Male,Uttar Pradesh,Tier 1,1863.28,Retired,Below 5L
8269,53,45-59,Male,Delhi,Tier 1,10209.79,Retired,10L-20L
8270,73,60+,Male,West Bengal,Tier 1,14510.95,Salaried,10L-20L
8271,69,60+,Female,Delhi,Tier 1,5976.01,Business,5L-10L
8272,73,60+,Male,West Bengal,Tier 3,1996.73,Professional,Below 5L
8273,49,45-59,Male,Gujarat,Tier 1,2061.07,Business,5L-10L
8274,73,60+,Female,West Bengal,Tier 1,4020.32,Retired,5L-10L
8275,28,18-29,Other,Delhi,Tier 1,14100.18,Retired,10L-20L
8276,18,18-29,Male,Uttar Pradesh,Tier 1,15169.88,Retired,10L-20L
8277,65,60+,Male,Maharashtra,Tier 2,3315.79,Business,5L-10L
8278,23,18-29,Male,Maharashtra,Tier 3,2436.8,Professional,5L-10L
8279,44,30-44,Male,Maharashtra,Tier 2,2947.26,Retired,5L-10L
8280,32,30-44,Female,Maharashtra,Tier 2,1830.22,Professional,Below 5L
8281,27,18-29,Female,Karnataka,Tier 3,1444.06,Salaried,Below 5L
8282,41,30-44,Male,Maharashtra,Tier 1,6258.33,Business,5L-10L
8283,25,18-29,Male,Karnataka,Tier 1,2004.48,Retired,5L-10L
8284,34,30-44,Male,Uttar Pradesh,Tier 1,9363.45,Salaried,5L-10L
8285,41,30-44,Female,Delhi,Tier 2,1920.43,Student,Below 5L
8286,30,30-44,Male,Delhi,Tier 3,4494.15,Professional,5L-10L
8287,26,18-29,Female,Karnataka,Tier 1,6692.44,Retired,5L-10L
8288,23,18-29,Male,Delhi,Tier 2,5787.33,Professional,5L-10L
8289,46,45-59,Male,Tamil Nadu,Tier 2,1101.62,Salaried,Below 5L
8290,40,30-44,Male,Gujarat,Tier 2,2106.94,Retired,5L-10L
8291,39,30-44,Female,Tamil Nadu,Tier 2,583.37,Business,Below 5L
8292,38,30-44,Male,Karnataka,Tier 2,4961.95,Salaried,5L-10L
8293,34,30-44,Female,Gujarat,Tier 3,5287.91,Student,5L-10L
8294,51,45-59,Male,Uttar Pradesh,Tier 1,3728.33,Retired,5L-10L
8295,43,30-44,Male,Karnataka,Tier 1,5526.78,Retired,5L-10L
8296,67,60+,Male,Maharashtra,Tier 2,10028.6,Salaried,10L-20L
8297,42,30-44,Female,Gujarat,Tier 1,1968.43,Professional,Below 5L
8298,65,60+,Female,Karnataka,Tier 3,4363.68,Student,5L-10L
8299,55,45-59,Male,Maharashtra,Tier 3,1226.31,Student,Below 5L
8300,20,18-29,Male,Delhi,Tier 2,1837.69,Retired,Below 5L
8301,20,18-29,Female,Karnataka,Tier 1,2318.16,Business,5L-10L
8302,31,30-44,Male,Uttar Pradesh,Tier 1,6722.02,Retired,5L-10L
8303,59,45-59,Male,Gujarat,Tier 1,1294.85,Business,Below 5L
8304,27,18-29,Male,Delhi,Tier 1,6458.78,Business,5L-10L
8305,19,18-29,Female,Karnataka,Tier 1,991.64,Retired,Below 5L
8306,24,18-29,Female,Karnataka,Tier 2,6192.25,Salaried,5L-10L
8307,31,30-44,Male,Delhi,Tier 1,8138.31,Business,5L-10L
8308,66,60+,Male,Uttar Pradesh,Tier 1,12112.52,Salaried,10L-20L
8309,34,30-44,Male,West Bengal,Tier 2,9360.01,Salaried,5L-10L
8310,27,18-29,Male,West Bengal,Tier 1,5601.11,Salaried,5L-10L
8311,52,45-59,Male,Uttar Pradesh,Tier 2,8247.51,Student,5L-10L
8312,66,60+,Male,Maharashtra,Tier 2,6843.98,Retired,5L-10L
8313,62,60+,Female,Gujarat,Tier 2,3705.55,Professional,5L-10L
8314,44,30-44,Female,Uttar Pradesh,Tier 2,8229.42,Salaried,5L-10L
8315,65,60+,Male,Maharashtra,Tier 1,526.76,Student,Below 5L
8316,20,18-29,Female,West Bengal,Tier 2,8655.62,Business,5L-10L
8317,64,60+,Female,Gujarat,Tier 2,13390.87,Retired,10L-20L
8318,42,30-44,Male,West Bengal,Tier 2,12748.32,Professional,10L-20L
8319,24,18-29,Male,Delhi,Tier 2,33215.35,Salaried,Above 20L
8320,30,30-44,Male,Maharashtra,Tier 3,2134.24,Student,5L-10L
8321,74,60+,Female,Uttar Pradesh,Tier 1,1235.59,Retired,Below 5L
8322,56,45-59,Male,Tamil Nadu,Tier 1,3891.78,Professional,5L-10L
8323,60,60+,Female,Tamil Nadu,Tier 2,2596.63,Retired,5L-10L
8324,63,60+,Female,Karnataka,Tier 1,3555.73,Professional,5L-10L
8325,42,30-44,Male,Maharashtra,Tier 3,2753.82,Professional,5L-10L
8326,60,60+,Female,Uttar Pradesh,Tier 1,10156.83,Retired,10L-20L
8327,46,45-59,Female,Karnataka,Tier 3,4411.75,Retired,5L-10L
8328,36,30-44,Male,Uttar Pradesh,Tier 1,8372.81,Professional,5L-10L
8329,56,45-59,Female,Maharashtra,Tier 1,2269.8,Business,5L-10L
8330,39,30-44,Male,Gujarat,Tier 1,3010.11,Salaried,5L-10L
8331,19,18-29,Female,Gujarat,Tier 1,2187.03,Salaried,5L-10L
8332,39,30-44,Male,Delhi,Tier 1,18282.03,Student,10L-20L
8333,52,45-59,Female,West Bengal,Tier 2,3447.72,Retired,5L-10L
8334,51,45-59,Male,Tamil Nadu,Tier 1,3135.92,Professional,5L-10L
8335,70,60+,Male,Tamil Nadu,Tier 1,9658.31,Professional,5L-10L
8336,22,18-29,Male,Delhi,Tier 1,7575.18,Professional,5L-10L
8337,44,30-44,Male,Delhi,Tier 2,13150.29,Salaried,10L-20L
8338,35,30-44,Female,Delhi,Tier 1,7519.05,Student,5L-10L
8339,65,60+,Male,Uttar Pradesh,Tier 1,2631.3,Student,5L-10L
8340,20,18-29,Female,Delhi,Tier 1,2296.35,Professional,5L-10L
8341,73,60+,Female,Maharashtra,Tier 3,6269.06,Professional,5L-10L
8342,64,60+,Female,Delhi,Tier 3,1194.28,Professional,Below 5L
8343,38,30-44,Female,Karnataka,Tier 3,965.08,Professional,Below 5L
8344,41,30-44,Male,West Bengal,Tier 3,8410.33,Student,5L-10L
8345,43,30-44,Male,Delhi,Tier 3,5551.69,Retired,5L-10L
8346,37,30-44,Male,Maharashtra,Tier 3,1735.05,Student,Below 5L
8347,69,60+,Male,Tamil Nadu,Tier 3,6035.73,Professional,5L-10L
8348,30,30-44,Male,Tamil Nadu,Tier 1,2351.5,Business,5L-10L
8349,23,18-29,Female,Tamil Nadu,Tier 2,2171.41,Retired,5L-10L
8350,43,30-44,Male,West Bengal,Tier 2,2097.05,Business,5L-10L
8351,65,60+,Male,Maharashtra,Tier 2,4033.89,Salaried,5L-10L
8352,60,60+,Female,West Bengal,Tier 1,14681.17,Professional,10L-20L
8353,47,45-59,Female,Delhi,Tier 1,15323.75,Business,10L-20L
8354,31,30-44,Female,Gujarat,Tier 1,4452.55,Professional,5L-10L
8355,64,60+,Female,Tamil Nadu,Tier 3,10644.86,Professional,10L-20L
8356,70,60+,Male,Tamil Nadu,Tier 1,4018.28,Salaried,5L-10L
8357,54,45-59,Male,Gujarat,Tier 1,3886.99,Retired,5L-10L
8358,74,60+,Male,Delhi,Tier 3,694.62,Professional,Below 5L
8359,55,45-59,Male,Tamil Nadu,Tier 2,7334.39,Retired,5L-10L
8360,47,45-59,Male,Delhi,Tier 2,5569.99,Student,5L-10L
8361,32,30-44,Female,Karnataka,Tier 2,2787.59,Salaried,5L-10L
8362,36,30-44,Male,Gujarat,Tier 3,1294.84,Student,Below 5L
8363,28,18-29,Male,Maharashtra,Tier 1,23721.22,Salaried,10L-20L
8364,37,30-44,Female,West Bengal,Tier 1,8983.67,Business,5L-10L
8365,42,30-44,Male,Delhi,Tier 3,5434.38,Business,5L-10L
8366,55,45-59,Male,Gujarat,Tier 2,583.83,Professional,Below 5L
8367,60,60+,Female,West Bengal,Tier 2,10692.4,Retired,10L-20L
8368,47,45-59,Female,Gujarat,Tier 2,5205.53,Retired,5L-10L
8369,57,45-59,Male,Gujarat,Tier 1,1359.92,Retired,Below 5L
8370,40,30-44,Male,Uttar Pradesh,Tier 1,8913.25,Retired,5L-10L
8371,61,60+,Female,Maharashtra,Tier 2,5126.37,Salaried,5L-10L
8372,34,30-44,Male,Uttar Pradesh,Tier 1,4283.84,Professional,5L-10L
8373,18,18-29,Female,Tamil Nadu,Tier 2,1253.85,Retired,Below 5L
8374,59,45-59,Female,West Bengal,Tier 1,1970.0,Professional,Below 5L
8375,31,30-44,Female,Karnataka,Tier 1,6363.53,Professional,5L-10L
8376,56,45-59,Female,Tamil Nadu,Tier 3,2654.99,Retired,5L-10L
8377,35,30-44,Female,Delhi,Tier 3,2627.43,Professional,5L-10L
8378,58,45-59,Male,Gujarat,Tier 1,1493.88,Salaried,Below 5L
8379,33,30-44,Female,Tamil Nadu,Tier 3,1652.23,Professional,Below 5L
8380,27,18-29,Male,Maharashtra,Tier 1,6108.59,Retired,5L-10L
8381,61,60+,Female,Maharashtra,Tier 1,13245.16,Professional,10L-20L
8382,26,18-29,Female,Uttar Pradesh,Tier 1,779.2,Professional,Below 5L
8383,31,30-44,Male,Uttar Pradesh,Tier 1,3890.13,Retired,5L-10L
8384,19,18-29,Female,Karnataka,Tier 1,16135.93,Salaried,10L-20L
8385,74,60+,Male,Tamil Nadu,Tier 2,4331.26,Retired,5L-10L
8386,74,60+,Female,Uttar Pradesh,Tier 2,3252.46,Business,5L-10L
8387,59,45-59,Male,Uttar Pradesh,Tier 3,2215.08,Business,5L-10L
8388,71,60+,Male,Maharashtra,Tier 1,7521.78,Professional,5L-10L
8389,38,30-44,Male,Uttar Pradesh,Tier 3,11780.22,Student,10L-20L
8390,59,45-59,Male,West Bengal,Tier 2,23449.38,Business,10L-20L
8391,19,18-29,Male,Maharashtra,Tier 1,2346.83,Business,5L-10L
8392,23,18-29,Male,Uttar Pradesh,Tier 1,1180.38,Business,Below 5L
8393,28,18-29,Male,Karnataka,Tier 1,6930.21,Student,5L-10L
8394,58,45-59,Male,Delhi,Tier 1,9384.54,Student,5L-10L
8395,20,18-29,Female,Tamil Nadu,Tier 2,10813.29,Salaried,10L-20L
8396,68,60+,Male,Delhi,Tier 2,5134.09,Student,5L-10L
8397,28,18-29,Male,Gujarat,Tier 1,16636.12,Salaried,10L-20L
8398,21,18-29,Male,West Bengal,Tier 2,1094.43,Retired,Below 5L
8399,32,30-44,Female,Delhi,Tier 2,2340.61,Salaried,5L-10L
8400,43,30-44,Female,Maharashtra,Tier 2,2281.22,Salaried,5L-10L
8401,61,60+,Female,Maharashtra,Tier 2,3044.16,Business,5L-10L
8402,53,45-59,Male,West Bengal,Tier 1,7449.15,Professional,5L-10L
8403,32,30-44,Female,Delhi,Tier 2,602.2,Business,Below 5L
8404,66,60+,Male,Delhi,Tier 1,587.57,Business,Below 5L
8405,67,60+,Male,Gujarat,Tier 2,1238.17,Retired,Below 5L
8406,39,30-44,Male,Uttar Pradesh,Tier 2,1527.47,Salaried,Below 5L
8407,54,45-59,Male,Gujarat,Tier 3,23122.92,Salaried,10L-20L
8408,27,18-29,Male,Tamil Nadu,Tier 1,1991.62,Business,Below 5L
8409,37,30-44,Female,Maharashtra,Tier 1,3557.61,Student,5L-10L
8410,49,45-59,Female,Tamil Nadu,Tier 1,647.13,Professional,Below 5L
8411,26,18-29,Male,Tamil Nadu,Tier 1,13830.96,Business,10L-20L
8412,67,60+,Male,Delhi,Tier 1,741.25,Professional,Below 5L
8413,48,45-59,Male,Maharashtra,Tier 2,12130.37,Business,10L-20L
8414,61,60+,Male,Tamil Nadu,Tier 1,1617.57,Business,Below 5L
8415,57,45-59,Female,Delhi,Tier 1,12479.65,Retired,10L-20L
8416,48,45-59,Other,Karnataka,Tier 1,2507.36,Business,5L-10L
8417,45,45-59,Male,West Bengal,Tier 3,3738.89,Student,5L-10L
8418,28,18-29,Male,Gujarat,Tier 2,6705.87,Student,5L-10L
8419,53,45-59,Female,Delhi,Tier 1,7296.61,Salaried,5L-10L
8420,58,45-59,Male,Delhi,Tier 1,673.11,Business,Below 5L
8421,21,18-29,Male,Tamil Nadu,Tier 1,598.23,Salaried,Below 5L
8422,67,60+,Female,Delhi,Tier 2,2440.61,Salaried,5L-10L
8423,31,30-44,Female,Uttar Pradesh,Tier 2,4082.94,Professional,5L-10L
8424,63,60+,Female,Delhi,Tier 1,10832.82,Retired,10L-20L
8425,71,60+,Male,Uttar Pradesh,Tier 2,1498.07,Professional,Below 5L
8426,46,45-59,Male,Tamil Nadu,Tier 1,2831.45,Student,5L-10L
8427,45,45-59,Female,Delhi,Tier 3,3358.17,Professional,5L-10L
8428,42,30-44,Male,Uttar Pradesh,Tier 1,3844.32,Retired,5L-10L
8429,40,30-44,Male,Gujarat,Tier 3,6601.32,Student,5L-10L
8430,50,45-59,Male,Maharashtra,Tier 2,12534.34,Professional,10L-20L
8431,47,45-59,Male,West Bengal,Tier 1,1191.04,Retired,Below 5L
8432,26,18-29,Male,Tamil Nadu,Tier 2,3676.31,Business,5L-10L
8433,55,45-59,Male,Karnataka,Tier 1,21441.44,Business,10L-20L
8434,42,30-44,Female,Karnataka,Tier 2,5070.81,Salaried,5L-10L
8435,35,30-44,Male,Uttar Pradesh,Tier 1,9938.93,Professional,5L-10L
8436,60,60+,Female,Maharashtra,Tier 3,11524.09,Student,10L-20L
8437,24,18-29,Female,Gujarat,Tier 3,868.45,Salaried,Below 5L
8438,41,30-44,Female,Delhi,Tier 2,3778.58,Professional,5L-10L
8439,57,45-59,Female,Uttar Pradesh,Tier 1,16832.96,Student,10L-20L
8440,38,30-44,Male,Karnataka,Tier 1,1308.23,Business,Below 5L
8441,72,60+,Male,Delhi,Tier 2,1543.95,Salaried,Below 5L
8442,72,60+,Female,Gujarat,Tier 1,4026.68,Student,5L-10L
8443,52,45-59,Other,Tamil Nadu,Tier 2,1214.56,Professional,Below 5L
8444,60,60+,Male,Maharashtra,Tier 1,10327.04,Salaried,10L-20L
8445,28,18-29,Female,Uttar Pradesh,Tier 2,7693.9,Student,5L-10L
8446,19,18-29,Male,Gujarat,Tier 1,9971.3,Professional,5L-10L
8447,32,30-44,Male,Karnataka,Tier 2,3097.84,Student,5L-10L
8448,32,30-44,Male,Karnataka,Tier 3,5705.45,Salaried,5L-10L
8449,22,18-29,Male,Maharashtra,Tier 1,2480.54,Professional,5L-10L
8450,69,60+,Female,Tamil Nadu,Tier 3,826.25,Retired,Below 5L
8451,57,45-59,Male,Gujarat,Tier 1,7954.57,Salaried,5L-10L
8452,33,30-44,Male,Karnataka,Tier 1,18320.48,Student,10L-20L
8453,61,60+,Male,Uttar Pradesh,Tier 1,2184.03,Retired,5L-10L
8454,63,60+,Male,Karnataka,Tier 1,2195.81,Professional,5L-10L
8455,38,30-44,Female,Tamil Nadu,Tier 2,1656.77,Business,Below 5L
8456,62,60+,Male,West Bengal,Tier 3,3280.75,Student,5L-10L
8457,26,18-29,Female,Karnataka,Tier 1,2855.75,Student,5L-10L
8458,24,18-29,Male,West Bengal,Tier 2,11308.77,Salaried,10L-20L
8459,44,30-44,Female,Karnataka,Tier 2,8309.8,Business,5L-10L
8460,34,30-44,Male,Delhi,Tier 1,11124.8,Salaried,10L-20L
8461,19,18-29,Male,West Bengal,Tier 1,13096.11,Retired,10L-20L
8462,57,45-59,Male,Maharashtra,Tier 1,6185.33,Business,5L-10L
8463,43,30-44,Male,Uttar Pradesh,Tier 1,5654.82,Business,5L-10L
8464,62,60+,Male,Delhi,Tier 1,3638.12,Salaried,5L-10L
8465,25,18-29,Male,Karnataka,Tier 3,932.81,Business,Below 5L
8466,67,60+,Female,Tamil Nadu,Tier 3,3455.46,Student,5L-10L
8467,62,60+,Female,West Bengal,Tier 2,2751.63,Professional,5L-10L
8468,72,60+,Male,Uttar Pradesh,Tier 3,2877.52,Salaried,5L-10L
8469,57,45-59,Female,Maharashtra,Tier 2,3980.06,Retired,5L-10L
8470,33,30-44,Male,Gujarat,Tier 1,4246.46,Salaried,5L-10L
8471,37,30-44,Female,Gujarat,Tier 3,1716.75,Salaried,Below 5L
8472,49,45-59,Female,Tamil Nadu,Tier 1,2106.66,Retired,5L-10L
8473,49,45-59,Male,Gujarat,Tier 1,1635.72,Retired,Below 5L
8474,52,45-59,Female,Uttar Pradesh,Tier 2,7166.52,Retired,5L-10L
8475,32,30-44,Male,Delhi,Tier 1,17174.89,Professional,10L-20L
8476,59,45-59,Female,Karnataka,Tier 2,1903.48,Retired,Below 5L
8477,74,60+,Male,Gujarat,Tier 1,10463.12,Retired,10L-20L
8478,67,60+,Female,Uttar Pradesh,Tier 2,7051.13,Business,5L-10L
8479,49,45-59,Male,Uttar Pradesh,Tier 2,2327.86,Salaried,5L-10L
8480,47,45-59,Male,West Bengal,Tier 1,4221.39,Retired,5L-10L
8481,36,30-44,Male,Uttar Pradesh,Tier 1,5207.75,Retired,5L-10L
8482,41,30-44,Male,Uttar Pradesh,Tier 1,7879.62,Professional,5L-10L
8483,19,18-29,Male,West Bengal,Tier 1,4430.24,Retired,5L-10L
8484,38,30-44,Male,Delhi,Tier 2,5831.78,Professional,5L-10L
8485,59,45-59,Male,Maharashtra,Tier 1,2432.13,Retired,5L-10L
8486,33,30-44,Male,Tamil Nadu,Tier 2,1157.97,Student,Below 5L
8487,57,45-59,Male,Uttar Pradesh,Tier 2,809.86,Student,Below 5L
8488,56,45-59,Male,West Bengal,Tier 2,2225.35,Business,5L-10L
8489,53,45-59,Male,Maharashtra,Tier 1,6009.74,Business,5L-10L
8490,58,45-59,Male,Maharashtra,Tier 1,966.65,Professional,Below 5L
8491,19,18-29,Female,Delhi,Tier 2,7213.74,Student,5L-10L
8492,33,30-44,Female,Uttar Pradesh,Tier 2,3114.86,Professional,5L-10L
8493,46,45-59,Female,Uttar Pradesh,Tier 1,3656.65,Student,5L-10L
8494,24,18-29,Male,West Bengal,Tier 2,1697.79,Retired,Below 5L
8495,72,60+,Female,Gujarat,Tier 2,6474.85,Business,5L-10L
8496,32,30-44,Male,Delhi,Tier 2,18113.92,Retired,10L-20L
8497,40,30-44,Male,Gujarat,Tier 1,3063.17,Professional,5L-10L
8498,72,60+,Male,Karnataka,Tier 3,1113.99,Student,Below 5L
8499,22,18-29,Male,Tamil Nadu,Tier 2,586.46,Professional,Below 5L
8500,18,18-29,Male,Karnataka,Tier 1,10556.04,Professional,10L-20L
8501,69,60+,Male,West Bengal,Tier 2,6609.22,Student,5L-10L
8502,22,18-29,Female,Uttar Pradesh,Tier 2,9866.75,Business,5L-10L
8503,30,30-44,Male,Gujarat,Tier 2,2993.43,Student,5L-10L
8504,43,30-44,Male,West Bengal,Tier 2,5516.02,Business,5L-10L
8505,69,60+,Female,Gujarat,Tier 1,2953.91,Retired,5L-10L
8506,30,30-44,Male,Maharashtra,Tier 1,2492.31,Professional,5L-10L
8507,49,45-59,Female,Gujarat,Tier 2,4961.96,Retired,5L-10L
8508,72,60+,Male,Maharashtra,Tier 1,1732.48,Business,Below 5L
8509,46,45-59,Male,Uttar Pradesh,Tier 3,7027.86,Retired,5L-10L
8510,35,30-44,Female,Maharashtra,Tier 1,5521.63,Salaried,5L-10L
8511,19,18-29,Female,Tamil Nadu,Tier 1,3108.39,Business,5L-10L
8512,44,30-44,Female,Gujarat,Tier 3,2179.29,Business,5L-10L
8513,67,60+,Male,Uttar Pradesh,Tier 1,2729.48,Student,5L-10L
8514,59,45-59,Female,Karnataka,Tier 2,2365.74,Business,5L-10L
8515,20,18-29,Male,Delhi,Tier 1,2741.79,Retired,5L-10L
8516,70,60+,Female,Maharashtra,Tier 2,580.27,Professional,Below 5L
8517,47,45-59,Female,West Bengal,Tier 2,2580.22,Professional,5L-10L
8518,27,18-29,Female,Uttar Pradesh,Tier 2,4391.53,Student,5L-10L
8519,26,18-29,Male,Delhi,Tier 3,3792.85,Salaried,5L-10L
8520,20,18-29,Male,Maharashtra,Tier 1,1261.03,Retired,Below 5L
8521,39,30-44,Male,Karnataka,Tier 1,15182.93,Salaried,10L-20L
8522,55,45-59,Female,Maharashtra,Tier 2,1519.32,Salaried,Below 5L
8523,28,18-29,Female,West Bengal,Tier 2,4812.93,Business,5L-10L
8524,23,18-29,Male,Tamil Nadu,Tier 3,2820.83,Professional,5L-10L
8525,22,18-29,Male,West Bengal,Tier 1,6093.93,Business,5L-10L
